cache_entry_id,language,api_name,category,deepseek_refs,qwen_refs,deepseek_permissions,qwen_permissions
TypeScript::puppeteer.launch,TypeScript,puppeteer.launch,Browser Automation and Web Interaction,27,31,Browser Automation and Web Interaction,Browser Automation and Web Interaction
TypeScript::puppeteer.page.content,TypeScript,puppeteer.page.content,Browser Automation and Web Interaction,1,1,System Command Execution,Browser Automation and Web Interaction
TypeScript::puppeteer.page.evaluate,TypeScript,puppeteer.page.evaluate,Browser Automation and Web Interaction,8,5,Browser Automation and Web Interaction,Browser Automation and Web Interaction
TypeScript::puppeteer.page.goto,TypeScript,puppeteer.page.goto,Browser Automation and Web Interaction,9,16,Browser Automation and Web Interaction,Browser Automation and Web Interaction
TypeScript::puppeteer.page.waitForSelector,TypeScript,puppeteer.page.waitForSelector,Browser Automation and Web Interaction,1,1,Browser Automation and Web Interaction,Browser Automation and Web Interaction
TypeScript::puppeteer.waitForSelector,TypeScript,puppeteer.waitForSelector,Browser Automation and Web Interaction,3,1,Browser Automation and Web Interaction,Browser Automation and Web Interaction
TypeScript::queuePluginCheck,TypeScript,queuePluginCheck,Browser Automation and Web Interaction,3,4,Browser Automation and Web Interaction,Browser Automation and Web Interaction
TypeScript::rawRequest,TypeScript,rawRequest,Project Management Services,1,1,Project Management Services,Project Management Services
TypeScript::readFileAsync,TypeScript,readFileAsync,File System Operations,7,1,File System Operations,File System Operations
TypeScript::readJSON,TypeScript,readJSON,File System Operations,7,2,File System Operations,File System Operations
TypeScript::readNamespacedSecret,TypeScript,readNamespacedSecret,Identity and Access Management,2,1,Cloud Infrastructure Management,Identity and Access Management
TypeScript::readline.createInterface,TypeScript,readline.createInterface,System Command Execution,8,34,System Command Execution,System Command Execution
TypeScript::realpath,TypeScript,realpath,File System Operations,4,1,File System Operations,File System Operations
TypeScript::redaxios.post,TypeScript,redaxios.post,AI and Machine Learning Services,1,1,AI and Machine Learning Services,AI and Machine Learning Services
TypeScript::redis.RedisClient.set,TypeScript,redis.RedisClient.set,Database Management,2,1,Database Management,Database Management
TypeScript::redis.createClient,TypeScript,redis.createClient,Database Management,2,1,Database Management,Database Management
TypeScript::removeEntry,TypeScript,removeEntry,Specialized Domain Data Services,4,2,Financial and Blockchain Services,Specialized Domain Data Services
TypeScript::replicate.makeRequest,TypeScript,replicate.makeRequest,System Command Execution,1,1,System Command Execution,System Command Execution
TypeScript::replicate.run,TypeScript,replicate.run,AI and Machine Learning Services,1,1,AI and Machine Learning Services,AI and Machine Learning Services
TypeScript::repository.forkRepository,TypeScript,repository.forkRepository,Project Management Services,3,13,Project Management Services,Project Management Services
TypeScript::requireNutjs,TypeScript,requireNutjs,System Command Execution,1,2,System Command Execution,System Command Execution
TypeScript::reset,TypeScript,reset,System Command Execution,4,4,System Command Execution,System Command Execution
TypeScript::response.text,TypeScript,response.text,Specialized Domain Data Services,2,24,Specialized Domain Data Services,Specialized Domain Data Services
TypeScript::restart,TypeScript,restart,System Command Execution,1,1,System Command Execution,System Command Execution
TypeScript::rmSync,TypeScript,rmSync,File System Operations,4,3,File System Operations,File System Operations
TypeScript::route,TypeScript,route,Browser Automation and Web Interaction,1,2,Browser Automation and Web Interaction,Browser Automation and Web Interaction
TypeScript::run-applescript.runAppleScript,TypeScript,run-applescript.runAppleScript,System Command Execution,2,2,System Command Execution,System Command Execution
TypeScript::runClaudeCommand,TypeScript,runClaudeCommand,System Command Execution,7,5,System Command Execution,System Command Execution
TypeScript::runDartCommand,TypeScript,runDartCommand,System Command Execution,9,10,Specialized Domain Data Services,System Command Execution
TypeScript::runDockerCommand,TypeScript,runDockerCommand,System Command Execution,2,1,System Command Execution,System Command Execution
TypeScript::runGenericPowershellCommand,TypeScript,runGenericPowershellCommand,System Command Execution,4,60,System Command Execution,System Command Execution
TypeScript::runPrg,TypeScript,runPrg,System Command Execution,3,2,System Command Execution,System Command Execution
TypeScript::runtime.GetContainersProcessTreesSchema.parse,TypeScript,runtime.GetContainersProcessTreesSchema.parse,System Command Execution,1,1,System Command Execution,System Command Execution
TypeScript::saveEntry,TypeScript,saveEntry,File System Operations,4,4,Financial and Blockchain Services,File System Operations
TypeScript::scope,TypeScript,scope,Database Management,1,2,Database Management,Database Management
TypeScript::screenInfo.getWindows,TypeScript,screenInfo.getWindows,System Command Execution,1,1,System Command Execution,System Command Execution
TypeScript::sdk.server.mcp.sendCommandToPlugin,TypeScript,sdk.server.mcp.sendCommandToPlugin,System Command Execution,1,1,System Command Execution,System Command Execution
TypeScript::searchBoardsAsync,TypeScript,searchBoardsAsync,Project Management Services,1,1,Project Management Services,Project Management Services
TypeScript::selectBundle,TypeScript,selectBundle,Browser Automation and Web Interaction,1,4,Browser Automation and Web Interaction,Browser Automation and Web Interaction
TypeScript::sendCommandToPlugin,TypeScript,sendCommandToPlugin,Specialized Domain Data Services,5,6,Specialized Domain Data Services,Specialized Domain Data Services
TypeScript::sendRpcRequest,TypeScript,sendRpcRequest,Specialized Domain Data Services,6,1,Specialized Domain Data Services,Specialized Domain Data Services
TypeScript::server.api.get,TypeScript,server.api.get,Specialized Domain Data Services,2,1,Specialized Domain Data Services,Specialized Domain Data Services
TypeScript::server.api.post,TypeScript,server.api.post,Specialized Domain Data Services,2,1,Specialized Domain Data Services,Specialized Domain Data Services
TypeScript::server.server.sendLoggingMessage,TypeScript,server.server.sendLoggingMessage,System Command Execution,2,3,System Command Execution,System Command Execution
TypeScript::setBypassCSP,TypeScript,setBypassCSP,Browser Automation and Web Interaction,1,1,Browser Automation and Web Interaction,Browser Automation and Web Interaction
TypeScript::setContent,TypeScript,setContent,Browser Automation and Web Interaction,5,7,Browser Automation and Web Interaction,Browser Automation and Web Interaction
TypeScript::setCookie,TypeScript,setCookie,Browser Automation and Web Interaction,1,1,Browser Automation and Web Interaction,Browser Automation and Web Interaction
TypeScript::setExtraHTTPHeaders,TypeScript,setExtraHTTPHeaders,Browser Automation and Web Interaction,2,2,Browser Automation and Web Interaction,Browser Automation and Web Interaction
TypeScript::setJavaScriptEnabled,TypeScript,setJavaScriptEnabled,Browser Automation and Web Interaction,1,1,Browser Automation and Web Interaction,Browser Automation and Web Interaction
TypeScript::setOperator,TypeScript,setOperator,Financial and Blockchain Services,5,4,Financial and Blockchain Services,Financial and Blockchain Services
TypeScript::setRequestInterception,TypeScript,setRequestInterception,Browser Automation and Web Interaction,6,12,Browser Automation and Web Interaction,Browser Automation and Web Interaction
TypeScript::setStderr,TypeScript,setStderr,Specialized Domain Data Services,1,1,Specialized Domain Data Services,Specialized Domain Data Services
TypeScript::setStdout,TypeScript,setStdout,Specialized Domain Data Services,1,1,Specialized Domain Data Services,Specialized Domain Data Services
TypeScript::sharp.sharp,TypeScript,sharp.sharp,File System Operations,8,2,File System Operations,File System Operations
TypeScript::simple-git.clone,TypeScript,simple-git.clone,System Command Execution,1,1,File System Operations,System Command Execution
TypeScript::simple-git.simpleGit,TypeScript,simple-git.simpleGit,System Command Execution,4,4,System Command Execution,System Command Execution
TypeScript::simpleGit,TypeScript,simpleGit,System Command Execution,2,1,System Command Execution,System Command Execution
TypeScript::simpleGit.status,TypeScript,simpleGit.status,System Command Execution,1,2,System Command Execution,System Command Execution
TypeScript::sock.sendMessage,TypeScript,sock.sendMessage,Database Management,1,1,Database Management,Database Management
TypeScript::spawnCommand,TypeScript,spawnCommand,System Command Execution,19,21,System Command Execution,System Command Execution
TypeScript::spawnSync,TypeScript,spawnSync,System Command Execution,1,1,System Command Execution,System Command Execution
TypeScript::sqlite.Database.run,TypeScript,sqlite.Database.run,Database Management,1,1,Database Management,Database Management
TypeScript::sqlite3.Database.get,TypeScript,sqlite3.Database.get,Database Management,4,1,Database Management,Database Management
TypeScript::sqlite3.run,TypeScript,sqlite3.run,Database Management,5,1,Database Management,Database Management
TypeScript::sshTools.executeCommand,TypeScript,sshTools.executeCommand,System Command Execution,1,1,System Command Execution,System Command Execution
TypeScript::start,TypeScript,start,System Command Execution,2,4,System Command Execution,System Command Execution
TypeScript::stat.isDirectory,TypeScript,stat.isDirectory,File System Operations,24,6,System Command Execution,File System Operations
TypeScript::stdin.write,TypeScript,stdin.write,System Command Execution,1,1,System Command Execution,System Command Execution
TypeScript::storageState,TypeScript,storageState,File System Operations,1,1,File System Operations,File System Operations
TypeScript::store.upload,TypeScript,store.upload,Cloud Infrastructure Management,1,1,Cloud Infrastructure Management,Cloud Infrastructure Management
TypeScript::streamFiles,TypeScript,streamFiles,System Command Execution,1,1,System Command Execution,System Command Execution
TypeScript::stripe.customers.create,TypeScript,stripe.customers.create,Financial and Blockchain Services,2,2,Payment Processing,Financial and Blockchain Services
TypeScript::structurizrPage.url,TypeScript,structurizrPage.url,Specialized Domain Data Services,1,1,Specialized Domain Data Services,Specialized Domain Data Services
