cache_entry_id,language,api_name,hidden_api_cache_entry_refs,unique_project_cache_entry_pairs,unique_project_tool_cache_entry_triples,permissions
TypeScript::playwright.keyboard.press,TypeScript,playwright.keyboard.press,3,3,3,Browser Automation and Web Interaction
TypeScript::playwright.launchAuthBrowser,TypeScript,playwright.launchAuthBrowser,1,1,1,Browser Automation and Web Interaction
TypeScript::playwright.newContext,TypeScript,playwright.newContext,1,1,1,Browser Automation and Web Interaction
TypeScript::playwright.newPage,TypeScript,playwright.newPage,1,1,1,Browser Automation and Web Interaction
TypeScript::playwright.page.goto,TypeScript,playwright.page.goto,1,1,1,Browser Automation and Web Interaction
TypeScript::playwright.page.on,TypeScript,playwright.page.on,1,1,1,Browser Automation and Web Interaction
TypeScript::playwright.page.setDefaultTimeout,TypeScript,playwright.page.setDefaultTimeout,1,1,1,Browser Automation and Web Interaction
TypeScript::pngToIco.convertImage,TypeScript,pngToIco.convertImage,1,1,1,System Command Execution
TypeScript::pocketbase.PocketBase.cancelRequest,TypeScript,pocketbase.PocketBase.cancelRequest,3,3,3,Database Management
TypeScript::pocketbase.PocketBase.collection,TypeScript,pocketbase.PocketBase.collection,70,4,70,Database Management
TypeScript::pocketbase.PocketBase.collection.create,TypeScript,pocketbase.PocketBase.collection.create,18,3,18,Database Management
TypeScript::pocketbase.PocketBase.collection.delete,TypeScript,pocketbase.PocketBase.collection.delete,3,2,3,Database Management
TypeScript::pocketbase.PocketBase.collection.getFirstListItem,TypeScript,pocketbase.PocketBase.collection.getFirstListItem,1,1,1,Database Management
TypeScript::pocketbase.PocketBase.collection.getFullList,TypeScript,pocketbase.PocketBase.collection.getFullList,3,2,3,Database Management
TypeScript::pocketbase.PocketBase.collection.getList,TypeScript,pocketbase.PocketBase.collection.getList,2,2,2,Database Management
TypeScript::pocketbase.PocketBase.collection.update,TypeScript,pocketbase.PocketBase.collection.update,10,3,10,Database Management
TypeScript::pocketbase.PocketBase.collections.getList,TypeScript,pocketbase.PocketBase.collections.getList,3,2,3,Database Management
TypeScript::pocketbase.PocketBase.create,TypeScript,pocketbase.PocketBase.create,2,2,2,Database Management
TypeScript::pocketbase.PocketBase.delete,TypeScript,pocketbase.PocketBase.delete,1,1,1,Database Management
TypeScript::pocketbase.PocketBase.filter,TypeScript,pocketbase.PocketBase.filter,2,2,2,Database Management
TypeScript::pocketbase.collection,TypeScript,pocketbase.collection,7,2,7,Database Management
TypeScript::pocketbase.collection.create,TypeScript,pocketbase.collection.create,8,2,8,Database Management
TypeScript::pocketbase.collection.getFirstListItem,TypeScript,pocketbase.collection.getFirstListItem,5,2,5,Database Management
TypeScript::pocketbase.collection.getList,TypeScript,pocketbase.collection.getList,1,1,1,Database Management
TypeScript::pocketbase.collections.create,TypeScript,pocketbase.collections.create,1,1,1,Database Management
TypeScript::pocketbase.create,TypeScript,pocketbase.create,1,1,1,Database Management
TypeScript::portfolioRebalancingTool.executePortfolioRebalancing,TypeScript,portfolioRebalancingTool.executePortfolioRebalancing,1,1,1,Financial and Blockchain Services
TypeScript::posthog,TypeScript,posthog,1,1,1,Browser Automation and Web Interaction
TypeScript::prepareLocalTunnel,TypeScript,prepareLocalTunnel,1,1,1,System Command Execution
TypeScript::press,TypeScript,press,2,2,2,Browser Automation and Web Interaction
TypeScript::previewOneTimeCharge,TypeScript,previewOneTimeCharge,1,1,1,Financial and Blockchain Services
TypeScript::previewUpdate,TypeScript,previewUpdate,1,1,1,Financial and Blockchain Services
TypeScript::prices.list,TypeScript,prices.list,3,2,3,Financial and Blockchain Services
TypeScript::process.on,TypeScript,process.on,1,1,1,System Command Execution
TypeScript::process.send,TypeScript,process.send,22,1,22,System Command Execution
TypeScript::process.version,TypeScript,process.version,22,3,22,System Command Execution
TypeScript::products.list,TypeScript,products.list,3,2,3,Financial and Blockchain Services
TypeScript::projectStore.upsertProject,TypeScript,projectStore.upsertProject,1,1,1,Database Management
TypeScript::prometheus,TypeScript,prometheus,1,1,1,Cloud Infrastructure Management
TypeScript::provider.getAvailableModels,TypeScript,provider.getAvailableModels,1,1,1,System Command Execution
TypeScript::provider.mouse.getCursorPosition,TypeScript,provider.mouse.getCursorPosition,1,1,1,System Command Execution
TypeScript::provider.screen.getActiveWindow,TypeScript,provider.screen.getActiveWindow,1,1,1,System Command Execution
TypeScript::puppeteer.$$eval,TypeScript,puppeteer.$$eval,1,1,1,Browser Automation and Web Interaction
TypeScript::puppeteer.Browser.close,TypeScript,puppeteer.Browser.close,1,1,1,Browser Automation and Web Interaction
TypeScript::puppeteer.Browser.newPage,TypeScript,puppeteer.Browser.newPage,3,2,3,Browser Automation and Web Interaction
TypeScript::puppeteer.Browser.on,TypeScript,puppeteer.Browser.on,1,1,1,Browser Automation and Web Interaction
TypeScript::puppeteer.ElementHandle.evaluate,TypeScript,puppeteer.ElementHandle.evaluate,1,1,1,Browser Automation and Web Interaction
TypeScript::puppeteer.ElementHandle.type,TypeScript,puppeteer.ElementHandle.type,1,1,1,Browser Automation and Web Interaction
TypeScript::puppeteer.LaunchOptions,TypeScript,puppeteer.LaunchOptions,1,1,1,Browser Automation and Web Interaction
TypeScript::puppeteer.Page.$,TypeScript,puppeteer.Page.$,2,1,2,Browser Automation and Web Interaction
TypeScript::puppeteer.Page.click,TypeScript,puppeteer.Page.click,2,1,2,Browser Automation and Web Interaction
TypeScript::puppeteer.Page.close,TypeScript,puppeteer.Page.close,2,1,2,Browser Automation and Web Interaction
TypeScript::puppeteer.Page.goto,TypeScript,puppeteer.Page.goto,3,2,3,Browser Automation and Web Interaction
TypeScript::puppeteer.Page.on,TypeScript,puppeteer.Page.on,6,1,6,Browser Automation and Web Interaction
TypeScript::puppeteer.Page.screenshot,TypeScript,puppeteer.Page.screenshot,3,3,3,Browser Automation and Web Interaction
TypeScript::puppeteer.Page.setDefaultTimeout,TypeScript,puppeteer.Page.setDefaultTimeout,2,1,2,Browser Automation and Web Interaction
TypeScript::puppeteer.Page.setDownloadBehavior,TypeScript,puppeteer.Page.setDownloadBehavior,1,1,1,Browser Automation and Web Interaction
TypeScript::puppeteer.Page.setUserAgent,TypeScript,puppeteer.Page.setUserAgent,1,1,1,Browser Automation and Web Interaction
TypeScript::puppeteer.Page.setViewport,TypeScript,puppeteer.Page.setViewport,5,4,5,Browser Automation and Web Interaction
TypeScript::puppeteer.Page.url,TypeScript,puppeteer.Page.url,1,1,1,Browser Automation and Web Interaction
TypeScript::puppeteer.Page.waitForSelector,TypeScript,puppeteer.Page.waitForSelector,2,2,2,Browser Automation and Web Interaction
TypeScript::puppeteer.browser.close,TypeScript,puppeteer.browser.close,24,7,24,Browser Automation and Web Interaction
TypeScript::puppeteer.browser.newPage,TypeScript,puppeteer.browser.newPage,24,7,24,Browser Automation and Web Interaction
TypeScript::puppeteer.browser.on,TypeScript,puppeteer.browser.on,1,1,1,Browser Automation and Web Interaction
TypeScript::puppeteer.browser.pages,TypeScript,puppeteer.browser.pages,1,1,1,Browser Automation and Web Interaction
TypeScript::puppeteer.close,TypeScript,puppeteer.close,1,1,1,Browser Automation and Web Interaction
TypeScript::puppeteer.connect,TypeScript,puppeteer.connect,2,1,2,Browser Automation and Web Interaction
TypeScript::puppeteer.evaluate,TypeScript,puppeteer.evaluate,8,3,8,Browser Automation and Web Interaction
TypeScript::puppeteer.getChromeExecutablePath,TypeScript,puppeteer.getChromeExecutablePath,1,1,1,Browser Automation and Web Interaction
TypeScript::puppeteer.goto,TypeScript,puppeteer.goto,3,3,3,Browser Automation and Web Interaction
TypeScript::puppeteer.launch,TypeScript,puppeteer.launch,31,10,31,Browser Automation and Web Interaction
TypeScript::puppeteer.page.content,TypeScript,puppeteer.page.content,1,1,1,Browser Automation and Web Interaction
TypeScript::puppeteer.page.evaluate,TypeScript,puppeteer.page.evaluate,5,3,5,Browser Automation and Web Interaction
TypeScript::puppeteer.page.goto,TypeScript,puppeteer.page.goto,16,3,16,Browser Automation and Web Interaction
TypeScript::puppeteer.page.waitForSelector,TypeScript,puppeteer.page.waitForSelector,1,1,1,Browser Automation and Web Interaction
TypeScript::puppeteer.waitForSelector,TypeScript,puppeteer.waitForSelector,1,1,1,Browser Automation and Web Interaction
TypeScript::pyodide.PyodideInterface.getOutput,TypeScript,pyodide.PyodideInterface.getOutput,1,1,1,Browser Automation and Web Interaction
TypeScript::python-executor.PythonExecutor.execute,TypeScript,python-executor.PythonExecutor.execute,5,1,5,System Command Execution
TypeScript::qdrant-service.QdrantService.initializeCollection,TypeScript,qdrant-service.QdrantService.initializeCollection,2,1,2,Database Management
TypeScript::qdrant-service.storeMemory,TypeScript,qdrant-service.storeMemory,2,1,2,Database Management
TypeScript::qix.openAppSession,TypeScript,qix.openAppSession,1,1,1,Cloud Infrastructure Management
TypeScript::queryGraph,TypeScript,queryGraph,1,1,1,Specialized Domain Data Services
TypeScript::queuePluginCheck,TypeScript,queuePluginCheck,4,1,4,Browser Automation and Web Interaction
TypeScript::rawRequest,TypeScript,rawRequest,1,1,1,Project Management Services
TypeScript::readFileAsync,TypeScript,readFileAsync,1,1,1,File System Operations
TypeScript::readFileWithContext,TypeScript,readFileWithContext,1,1,1,File System Operations
TypeScript::readJSON,TypeScript,readJSON,2,1,2,File System Operations
TypeScript::readNamespacedSecret,TypeScript,readNamespacedSecret,1,1,1,Identity and Access Management
TypeScript::reader.read,TypeScript,reader.read,1,1,1,File System Operations
TypeScript::readline.createInterface,TypeScript,readline.createInterface,34,4,34,System Command Execution
TypeScript::realpath,TypeScript,realpath,1,1,1,File System Operations
TypeScript::record_and_analyze_audio.recordAndAnalyzeAudio,TypeScript,record_and_analyze_audio.recordAndAnalyzeAudio,1,1,1,Browser Automation and Web Interaction
TypeScript::redaxios.post,TypeScript,redaxios.post,1,1,1,AI and Machine Learning Services
TypeScript::redis.Graph.query,TypeScript,redis.Graph.query,2,1,2,Database Management
TypeScript::redis.RedisClient.set,TypeScript,redis.RedisClient.set,1,1,1,Database Management
TypeScript::redis.createClient,TypeScript,redis.createClient,1,1,1,Database Management
TypeScript::registerApi,TypeScript,registerApi,1,1,1,Cloud Infrastructure Management
TypeScript::registries/smithery/actions.getServer,TypeScript,registries/smithery/actions.getServer,1,1,1,Cloud Infrastructure Management
TypeScript::removeEntry,TypeScript,removeEntry,2,1,2,Specialized Domain Data Services
TypeScript::replay,TypeScript,replay,1,1,1,Specialized Domain Data Services
TypeScript::replicate.makeRequest,TypeScript,replicate.makeRequest,1,1,1,System Command Execution
TypeScript::replicate.run,TypeScript,replicate.run,1,1,1,AI and Machine Learning Services
TypeScript::repo.diffStaged,TypeScript,repo.diffStaged,1,1,1,System Command Execution
TypeScript::repos.get,TypeScript,repos.get,1,1,1,Project Management Services
TypeScript::repos.getReadme,TypeScript,repos.getReadme,1,1,1,Project Management Services
TypeScript::repository.createRepository,TypeScript,repository.createRepository,1,1,1,Project Management Services
TypeScript::repository.forkRepository,TypeScript,repository.forkRepository,13,13,13,Project Management Services
TypeScript::repositoryIndexer.indexRepository,TypeScript,repositoryIndexer.indexRepository,1,1,1,Project Management Services
TypeScript::repositoryRegistry.findRepository,TypeScript,repositoryRegistry.findRepository,1,1,1,Project Management Services
TypeScript::repositoryStorage.listRepositoryContent,TypeScript,repositoryStorage.listRepositoryContent,1,1,1,Project Management Services
TypeScript::request.input,TypeScript,request.input,1,1,1,Database Management
TypeScript::request.query,TypeScript,request.query,1,1,1,Database Management
TypeScript::requestFn,TypeScript,requestFn,1,1,1,Specialized Domain Data Services
TypeScript::requireNutjs,TypeScript,requireNutjs,2,1,2,System Command Execution
TypeScript::reset,TypeScript,reset,4,1,4,System Command Execution
TypeScript::response.text,TypeScript,response.text,24,10,24,Specialized Domain Data Services
TypeScript::restart,TypeScript,restart,1,1,1,System Command Execution
TypeScript::retryPipeline,TypeScript,retryPipeline,1,1,1,Project Management Services
TypeScript::retryPipelineJob,TypeScript,retryPipelineJob,1,1,1,Project Management Services
TypeScript::retweet,TypeScript,retweet,2,2,2,Project Management Services
TypeScript::ripgrep-wrapper.isRipgrepAvailable,TypeScript,ripgrep-wrapper.isRipgrepAvailable,11,1,11,System Command Execution
TypeScript::rmSync,TypeScript,rmSync,3,3,3,File System Operations
TypeScript::robot.adb,TypeScript,robot.adb,1,1,1,System Command Execution
TypeScript::robot.createSession,TypeScript,robot.createSession,1,1,1,System Command Execution
TypeScript::robot.getScreenSize,TypeScript,robot.getScreenSize,1,1,1,System Command Execution
TypeScript::robot.getScreenshot,TypeScript,robot.getScreenshot,1,1,1,System Command Execution
TypeScript::rollbackTransaction,TypeScript,rollbackTransaction,1,1,1,Specialized Domain Data Services
TypeScript::route,TypeScript,route,2,1,2,Browser Automation and Web Interaction
TypeScript::run-applescript.encodeForAppleScript,TypeScript,run-applescript.encodeForAppleScript,1,1,1,System Command Execution
TypeScript::run-applescript.runAppleScript,TypeScript,run-applescript.runAppleScript,2,1,2,System Command Execution
TypeScript::runClaudeCommand,TypeScript,runClaudeCommand,5,1,5,System Command Execution
TypeScript::runDartCommand,TypeScript,runDartCommand,10,1,10,System Command Execution
TypeScript::runDockerCommand,TypeScript,runDockerCommand,1,1,1,System Command Execution
TypeScript::runGenericPowershellCommand,TypeScript,runGenericPowershellCommand,60,1,60,System Command Execution
TypeScript::runLua.runLuaCode,TypeScript,runLua.runLuaCode,3,1,3,System Command Execution
TypeScript::runPrg,TypeScript,runPrg,2,1,2,System Command Execution
TypeScript::runpodRequest,TypeScript,runpodRequest,11,1,11,Cloud Infrastructure Management
TypeScript::runtime.GetContainersProcessTreesSchema.parse,TypeScript,runtime.GetContainersProcessTreesSchema.parse,1,1,1,System Command Execution
TypeScript::runtime.getContainersProcessTrees,TypeScript,runtime.getContainersProcessTrees,1,1,1,System Command Execution
TypeScript::runtimeNetwork.listNetworkConnections,TypeScript,runtimeNetwork.listNetworkConnections,2,2,2,System Command Execution
TypeScript::s3Service.uploadScreenshot,TypeScript,s3Service.uploadScreenshot,2,1,2,Cloud Infrastructure Management
TypeScript::salesforce/deploy.deployAccountRESTService,TypeScript,salesforce/deploy.deployAccountRESTService,1,1,1,Cloud Infrastructure Management
TypeScript::saveEntry,TypeScript,saveEntry,4,1,4,File System Operations
